Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,957906,-,-,-,32.41,-84.98,-6,73,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,GHI,
2019,9,23,21,30,0,N/A
2019,9,23,22,0,0,N/A
2019,9,23,22,30,0,N/A
2019,9,23,23,0,0,N/A
2019,9,23,23,30,0,N/A
2019,9,24,0,0,0,N/A
2019,9,24,0,30,0,N/A
2019,9,24,1,0,0,N/A
2019,9,24,1,30,0,N/A
2019,9,24,2,0,0,N/A
2019,9,24,2,30,0,N/A
2019,9,24,3,0,0,N/A
2019,9,24,3,30,0,N/A
2019,9,24,4,0,0,N/A
2019,9,24,4,30,0,N/A
2019,9,24,5,0,0,N/A
2019,9,24,5,30,6,N/A
2019,9,24,6,0,60,N/A
2019,9,24,6,30,149,N/A
2019,9,24,7,0,251,N/A
2019,9,24,7,30,354,N/A
2019,9,24,8,0,454,N/A
2019,9,24,8,30,547,N/A
2019,9,24,9,0,629,N/A
2019,9,24,9,30,699,N/A
2019,9,24,10,0,755,N/A
2019,9,24,10,30,786,N/A
2019,9,24,11,0,682,N/A
2019,9,24,11,30,689,N/A
2019,9,24,12,0,516,N/A
2019,9,24,12,30,562,N/A
2019,9,24,13,0,604,N/A
2019,9,24,13,30,649,N/A
2019,9,24,14,0,596,N/A
2019,9,24,14,30,530,N/A
2019,9,24,15,0,451,N/A
2019,9,24,15,30,353,N/A
2019,9,24,16,0,251,N/A
2019,9,24,16,30,152,N/A
2019,9,24,17,0,63,N/A
2019,9,24,17,30,8,N/A
2019,9,24,18,0,0,N/A
2019,9,24,18,30,0,N/A
2019,9,24,19,0,0,N/A
2019,9,24,19,30,0,N/A
2019,9,24,20,0,0,N/A
2019,9,24,20,30,0,N/A
2019,9,24,21,0,0,N/A
2019,9,24,21,30,0,N/A
2019,9,24,22,0,0,N/A
2019,9,24,22,30,0,N/A
2019,9,24,23,0,0,N/A
2019,9,24,23,30,0,N/A
2019,9,25,0,0,0,N/A
2019,9,25,0,30,0,N/A
2019,9,25,1,0,0,N/A
2019,9,25,1,30,0,N/A
2019,9,25,2,0,0,N/A
2019,9,25,2,30,0,N/A
2019,9,25,3,0,0,N/A
2019,9,25,3,30,0,N/A
2019,9,25,4,0,0,N/A
2019,9,25,4,30,0,N/A
2019,9,25,5,0,0,N/A
2019,9,25,5,30,6,N/A
2019,9,25,6,0,66,N/A
2019,9,25,6,30,162,N/A
2019,9,25,7,0,269,N/A
2019,9,25,7,30,376,N/A
2019,9,25,8,0,479,N/A
2019,9,25,8,30,574,N/A
2019,9,25,9,0,658,N/A
2019,9,25,9,30,729,N/A
2019,9,25,10,0,780,N/A
2019,9,25,10,30,826,N/A
2019,9,25,11,0,831,N/A
2019,9,25,11,30,858,N/A
2019,9,25,12,0,847,N/A
2019,9,25,12,30,793,N/A
2019,9,25,13,0,703,N/A
2019,9,25,13,30,570,N/A
2019,9,25,14,0,467,N/A
2019,9,25,14,30,425,N/A
2019,9,25,15,0,388,N/A
2019,9,25,15,30,280,N/A
2019,9,25,16,0,148,N/A
2019,9,25,16,30,110,N/A
2019,9,25,17,0,44,N/A
2019,9,25,17,30,6,N/A
2019,9,25,18,0,0,N/A
2019,9,25,18,30,0,N/A
2019,9,25,19,0,0,N/A
2019,9,25,19,30,0,N/A
2019,9,25,20,0,0,N/A
2019,9,25,20,30,0,N/A
2019,9,25,21,0,0,N/A
2019,9,25,21,30,0,N/A
2019,9,25,22,0,0,N/A
2019,9,25,22,30,0,N/A
2019,9,25,23,0,0,N/A
2019,9,25,23,30,0,N/A
2019,9,26,0,0,0,N/A
2019,9,26,0,30,0,N/A
2019,9,26,1,0,0,N/A
2019,9,26,1,30,0,N/A
2019,9,26,2,0,0,N/A
2019,9,26,2,30,0,N/A
2019,9,26,3,0,0,N/A
2019,9,26,3,30,0,N/A
2019,9,26,4,0,0,N/A
2019,9,26,4,30,0,N/A
2019,9,26,5,0,0,N/A
2019,9,26,5,30,5,N/A
2019,9,26,6,0,57,N/A
2019,9,26,6,30,146,N/A
2019,9,26,7,0,247,N/A
2019,9,26,7,30,350,N/A
2019,9,26,8,0,432,N/A
2019,9,26,8,30,385,N/A
2019,9,26,9,0,453,N/A
2019,9,26,9,30,621,N/A
2019,9,26,10,0,750,N/A
2019,9,26,10,30,790,N/A
2019,9,26,11,0,814,N/A
2019,9,26,11,30,820,N/A
2019,9,26,12,0,802,N/A
2019,9,26,12,30,782,N/A
2019,9,26,13,0,720,N/A
2019,9,26,13,30,611,N/A
2019,9,26,14,0,568,N/A
2019,9,26,14,30,313,N/A
2019,9,26,15,0,387,N/A
2019,9,26,15,30,339,N/A
2019,9,26,16,0,247,N/A
2019,9,26,16,30,148,N/A
2019,9,26,17,0,60,N/A
2019,9,26,17,30,6,N/A
2019,9,26,18,0,0,N/A
2019,9,26,18,30,0,N/A
2019,9,26,19,0,0,N/A
2019,9,26,19,30,0,N/A
2019,9,26,20,0,0,N/A
2019,9,26,20,30,0,N/A
2019,9,26,21,0,0,N/A
2019,9,26,21,30,0,N/A
2019,9,26,22,0,0,N/A
2019,9,26,22,30,0,N/A
2019,9,26,23,0,0,N/A
2019,9,26,23,30,0,N/A
2019,9,27,0,0,0,N/A
2019,9,27,0,30,0,N/A
2019,9,27,1,0,0,N/A
2019,9,27,1,30,0,N/A
2019,9,27,2,0,0,N/A
2019,9,27,2,30,0,N/A
2019,9,27,3,0,0,N/A
2019,9,27,3,30,0,N/A
2019,9,27,4,0,0,N/A
2019,9,27,4,30,0,N/A
2019,9,27,5,0,0,N/A
2019,9,27,5,30,4,N/A
2019,9,27,6,0,52,N/A
2019,9,27,6,30,83,N/A
2019,9,27,7,0,150,N/A
2019,9,27,7,30,247,N/A
2019,9,27,8,0,321,N/A
2019,9,27,8,30,373,N/A
2019,9,27,9,0,376,N/A
2019,9,27,9,30,317,N/A
2019,9,27,10,0,432,N/A
2019,9,27,10,30,365,N/A
2019,9,27,11,0,392,N/A
2019,9,27,11,30,428,N/A
2019,9,27,12,0,662,N/A
2019,9,27,12,30,764,N/A
2019,9,27,13,0,723,N/A
2019,9,27,13,30,656,N/A
2019,9,27,14,0,582,N/A
2019,9,27,14,30,437,N/A
2019,9,27,15,0,426,N/A
2019,9,27,15,30,331,N/A
2019,9,27,16,0,90,N/A
2019,9,27,16,30,32,N/A
2019,9,27,17,0,15,N/A
2019,9,27,17,30,2,N/A
2019,9,27,18,0,0,N/A
2019,9,27,18,30,0,N/A
2019,9,27,19,0,0,N/A
2019,9,27,19,30,0,N/A
2019,9,27,20,0,0,N/A
2019,9,27,20,30,0,N/A
2019,9,27,21,0,0,N/A
2019,9,27,21,30,0,N/A
2019,9,27,22,0,0,N/A
2019,9,27,22,30,0,N/A
2019,9,27,23,0,0,N/A
2019,9,27,23,30,0,N/A
2019,9,28,0,0,0,N/A
2019,9,28,0,30,0,N/A
2019,9,28,1,0,0,N/A
2019,9,28,1,30,0,N/A
2019,9,28,2,0,0,N/A
2019,9,28,2,30,0,N/A
2019,9,28,3,0,0,N/A
2019,9,28,3,30,0,N/A
2019,9,28,4,0,0,N/A
2019,9,28,4,30,0,N/A
2019,9,28,5,0,0,N/A
2019,9,28,5,30,4,N/A
2019,9,28,6,0,49,N/A
2019,9,28,6,30,132,N/A
2019,9,28,7,0,229,N/A
2019,9,28,7,30,329,N/A
2019,9,28,8,0,427,N/A
2019,9,28,8,30,515,N/A
2019,9,28,9,0,591,N/A
2019,9,28,9,30,659,N/A
2019,9,28,10,0,499,N/A
2019,9,28,10,30,656,N/A
2019,9,28,11,0,772,N/A
2019,9,28,11,30,786,N/A
2019,9,28,12,0,713,N/A
2019,9,28,12,30,494,N/A
2019,9,28,13,0,512,N/A
2019,9,28,13,30,565,N/A
2019,9,28,14,0,591,N/A
2019,9,28,14,30,511,N/A
2019,9,28,15,0,359,N/A
2019,9,28,15,30,242,N/A
2019,9,28,16,0,36,N/A
2019,9,28,16,30,7,N/A
2019,9,28,17,0,4,N/A
2019,9,28,17,30,1,N/A
2019,9,28,18,0,0,N/A
2019,9,28,18,30,0,N/A
2019,9,28,19,0,0,N/A
2019,9,28,19,30,0,N/A
2019,9,28,20,0,0,N/A
2019,9,28,20,30,0,N/A
2019,9,28,21,0,0,N/A
2019,9,28,21,30,0,N/A
2019,9,28,22,0,0,N/A
2019,9,28,22,30,0,N/A
2019,9,28,23,0,0,N/A
2019,9,28,23,30,0,N/A
2019,9,29,0,0,0,N/A
2019,9,29,0,30,0,N/A
2019,9,29,1,0,0,N/A
2019,9,29,1,30,0,N/A
2019,9,29,2,0,0,N/A
2019,9,29,2,30,0,N/A
2019,9,29,3,0,0,N/A
2019,9,29,3,30,0,N/A
2019,9,29,4,0,0,N/A
2019,9,29,4,30,0,N/A
2019,9,29,5,0,0,N/A
2019,9,29,5,30,4,N/A
2019,9,29,6,0,52,N/A
2019,9,29,6,30,140,N/A
2019,9,29,7,0,241,N/A
2019,9,29,7,30,346,N/A
2019,9,29,8,0,447,N/A
2019,9,29,8,30,540,N/A
2019,9,29,9,0,624,N/A
2019,9,29,9,30,695,N/A
2019,9,29,10,0,752,N/A
2019,9,29,10,30,782,N/A
2019,9,29,11,0,753,N/A
2019,9,29,11,30,685,N/A
2019,9,29,12,0,653,N/A
2019,9,29,12,30,670,N/A
2019,9,29,13,0,754,N/A
2019,9,29,13,30,696,N/A
2019,9,29,14,0,620,N/A
2019,9,29,14,30,543,N/A
2019,9,29,15,0,450,N/A
2019,9,29,15,30,349,N/A
2019,9,29,16,0,230,N/A
2019,9,29,16,30,137,N/A
2019,9,29,17,0,52,N/A
2019,9,29,17,30,4,N/A
2019,9,29,18,0,0,N/A
2019,9,29,18,30,0,N/A
2019,9,29,19,0,0,N/A
2019,9,29,19,30,0,N/A
2019,9,29,20,0,0,N/A
2019,9,29,20,30,0,N/A
2019,9,29,21,0,0,N/A
2019,9,29,21,30,0,N/A
2019,9,29,22,0,0,N/A
2019,9,29,22,30,0,N/A
2019,9,29,23,0,0,N/A
2019,9,29,23,30,0,N/A
2019,9,30,0,0,0,N/A
2019,9,30,0,30,0,N/A
2019,9,30,1,0,0,N/A
2019,9,30,1,30,0,N/A
2019,9,30,2,0,0,N/A
2019,9,30,2,30,0,N/A
2019,9,30,3,0,0,N/A
2019,9,30,3,30,0,N/A
2019,9,30,4,0,0,N/A
2019,9,30,4,30,0,N/A
2019,9,30,5,0,0,N/A
2019,9,30,5,30,3,N/A
2019,9,30,6,0,53,N/A
2019,9,30,6,30,142,N/A
2019,9,30,7,0,244,N/A
2019,9,30,7,30,348,N/A
2019,9,30,8,0,449,N/A
2019,9,30,8,30,541,N/A
2019,9,30,9,0,624,N/A
2019,9,30,9,30,695,N/A
2019,9,30,10,0,750,N/A
2019,9,30,10,30,791,N/A
2019,9,30,11,0,815,N/A
2019,9,30,11,30,822,N/A
2019,9,30,12,0,801,N/A
2019,9,30,12,30,707,N/A
2019,9,30,13,0,686,N/A
2019,9,30,13,30,686,N/A
2019,9,30,14,0,610,N/A
2019,9,30,14,30,507,N/A
2019,9,30,15,0,408,N/A
2019,9,30,15,30,229,N/A
2019,9,30,16,0,212,N/A
2019,9,30,16,30,137,N/A
2019,9,30,17,0,50,N/A
2019,9,30,17,30,2,N/A
2019,9,30,18,0,0,N/A
2019,9,30,18,30,0,N/A
2019,9,30,19,0,0,N/A
2019,9,30,19,30,0,N/A
2019,9,30,20,0,0,N/A
2019,9,30,20,30,0,N/A
2019,9,30,21,0,0,N/A
2019,9,30,21,30,0,N/A
2019,9,30,22,0,0,N/A
2019,9,30,22,30,0,N/A
2019,9,30,23,0,0,N/A
2019,9,30,23,30,0,N/A
2019,10,1,0,0,0,N/A
2019,10,1,0,30,0,N/A
2019,10,1,1,0,0,N/A
2019,10,1,1,30,0,N/A
2019,10,1,2,0,0,N/A
2019,10,1,2,30,0,N/A
2019,10,1,3,0,0,N/A
2019,10,1,3,30,0,N/A
2019,10,1,4,0,0,N/A
2019,10,1,4,30,0,N/A
2019,10,1,5,0,0,N/A
2019,10,1,5,30,2,N/A
2019,10,1,6,0,47,N/A
2019,10,1,6,30,131,N/A
2019,10,1,7,0,230,N/A
2019,10,1,7,30,331,N/A
2019,10,1,8,0,430,N/A
2019,10,1,8,30,521,N/A
2019,10,1,9,0,602,N/A
2019,10,1,9,30,671,N/A
2019,10,1,10,0,726,N/A
2019,10,1,10,30,767,N/A
2019,10,1,11,0,791,N/A
2019,10,1,11,30,802,N/A
2019,10,1,12,0,780,N/A
2019,10,1,12,30,701,N/A
2019,10,1,13,0,603,N/A
2019,10,1,13,30,621,N/A
2019,10,1,14,0,423,N/A
2019,10,1,14,30,425,N/A
2019,10,1,15,0,365,N/A
2019,10,1,15,30,327,N/A
2019,10,1,16,0,226,N/A
2019,10,1,16,30,128,N/A
2019,10,1,17,0,44,N/A
2019,10,1,17,30,2,N/A
2019,10,1,18,0,0,N/A
2019,10,1,18,30,0,N/A
2019,10,1,19,0,0,N/A
2019,10,1,19,30,0,N/A
2019,10,1,20,0,0,N/A
2019,10,1,20,30,0,N/A
2019,10,1,21,0,0,N/A
2019,10,1,21,30,0,N/A
2019,10,1,22,0,0,N/A
2019,10,1,22,30,0,N/A
2019,10,1,23,0,0,N/A
2019,10,1,23,30,0,N/A
2019,10,2,0,0,0,N/A
2019,10,2,0,30,0,N/A
2019,10,2,1,0,0,N/A
2019,10,2,1,30,0,N/A
2019,10,2,2,0,0,N/A
2019,10,2,2,30,0,N/A
2019,10,2,3,0,0,N/A
2019,10,2,3,30,0,N/A
2019,10,2,4,0,0,N/A
2019,10,2,4,30,0,N/A
2019,10,2,5,0,0,N/A
2019,10,2,5,30,2,N/A
2019,10,2,6,0,44,N/A
2019,10,2,6,30,127,N/A
2019,10,2,7,0,225,N/A
2019,10,2,7,30,326,N/A
2019,10,2,8,0,424,N/A
2019,10,2,8,30,517,N/A
2019,10,2,9,0,601,N/A
2019,10,2,9,30,670,N/A
2019,10,2,10,0,727,N/A
2019,10,2,10,30,768,N/A
2019,10,2,11,0,792,N/A
2019,10,2,11,30,802,N/A
2019,10,2,12,0,794,N/A
2019,10,2,12,30,769,N/A
2019,10,2,13,0,722,N/A
2019,10,2,13,30,669,N/A
2019,10,2,14,0,549,N/A
2019,10,2,14,30,503,N/A
2019,10,2,15,0,415,N/A
2019,10,2,15,30,279,N/A
2019,10,2,16,0,221,N/A
2019,10,2,16,30,123,N/A
2019,10,2,17,0,40,N/A
2019,10,2,17,30,2,N/A
2019,10,2,18,0,0,N/A
2019,10,2,18,30,0,N/A
2019,10,2,19,0,0,N/A
2019,10,2,19,30,0,N/A
2019,10,2,20,0,0,N/A
2019,10,2,20,30,0,N/A
2019,10,2,21,0,0,N/A
2019,10,2,21,30,0,N/A
2019,10,2,22,0,0,N/A
2019,10,2,22,30,0,N/A
2019,10,2,23,0,0,N/A
2019,10,2,23,30,0,N/A
2019,10,3,0,0,0,N/A
2019,10,3,0,30,0,N/A
2019,10,3,1,0,0,N/A
2019,10,3,1,30,0,N/A
2019,10,3,2,0,0,N/A
2019,10,3,2,30,0,N/A
2019,10,3,3,0,0,N/A
2019,10,3,3,30,0,N/A
2019,10,3,4,0,0,N/A
2019,10,3,4,30,0,N/A
2019,10,3,5,0,0,N/A
2019,10,3,5,30,2,N/A
2019,10,3,6,0,44,N/A
2019,10,3,6,30,128,N/A
2019,10,3,7,0,226,N/A
2019,10,3,7,30,329,N/A
2019,10,3,8,0,428,N/A
2019,10,3,8,30,525,N/A
2019,10,3,9,0,613,N/A
2019,10,3,9,30,683,N/A
2019,10,3,10,0,740,N/A
2019,10,3,10,30,780,N/A
2019,10,3,11,0,805,N/A
2019,10,3,11,30,772,N/A
2019,10,3,12,0,742,N/A
2019,10,3,12,30,741,N/A
2019,10,3,13,0,591,N/A
2019,10,3,13,30,552,N/A
2019,10,3,14,0,522,N/A
2019,10,3,14,30,404,N/A
2019,10,3,15,0,287,N/A
2019,10,3,15,30,288,N/A
2019,10,3,16,0,132,N/A
2019,10,3,16,30,60,N/A
2019,10,3,17,0,19,N/A
2019,10,3,17,30,1,N/A
2019,10,3,18,0,0,N/A
2019,10,3,18,30,0,N/A
2019,10,3,19,0,0,N/A
2019,10,3,19,30,0,N/A
2019,10,3,20,0,0,N/A
2019,10,3,20,30,0,N/A
2019,10,3,21,0,0,N/A
2019,10,3,21,30,0,N/A
2019,10,3,22,0,0,N/A
2019,10,3,22,30,0,N/A
2019,10,3,23,0,0,N/A
2019,10,3,23,30,0,N/A
2019,10,4,0,0,0,N/A
2019,10,4,0,30,0,N/A
2019,10,4,1,0,0,N/A
2019,10,4,1,30,0,N/A
2019,10,4,2,0,0,N/A
2019,10,4,2,30,0,N/A
2019,10,4,3,0,0,N/A
2019,10,4,3,30,0,N/A
2019,10,4,4,0,0,N/A
2019,10,4,4,30,0,N/A
2019,10,4,5,0,0,N/A
2019,10,4,5,30,2,N/A
2019,10,4,6,0,44,N/A
2019,10,4,6,30,129,N/A
2019,10,4,7,0,229,N/A
2019,10,4,7,30,331,N/A
2019,10,4,8,0,431,N/A
2019,10,4,8,30,523,N/A
2019,10,4,9,0,604,N/A
2019,10,4,9,30,674,N/A
2019,10,4,10,0,730,N/A
2019,10,4,10,30,770,N/A
2019,10,4,11,0,795,N/A
2019,10,4,11,30,801,N/A
2019,10,4,12,0,761,N/A
2019,10,4,12,30,632,N/A
2019,10,4,13,0,472,N/A
2019,10,4,13,30,191,N/A
2019,10,4,14,0,371,N/A
2019,10,4,14,30,495,N/A
2019,10,4,15,0,408,N/A
2019,10,4,15,30,138,N/A
2019,10,4,16,0,71,N/A
2019,10,4,16,30,99,N/A
2019,10,4,17,0,12,N/A
2019,10,4,17,30,0,N/A
2019,10,4,18,0,0,N/A
2019,10,4,18,30,0,N/A
2019,10,4,19,0,0,N/A
2019,10,4,19,30,0,N/A
2019,10,4,20,0,0,N/A
2019,10,4,20,30,0,N/A
2019,10,4,21,0,0,N/A
2019,10,4,21,30,0,N/A
2019,10,4,22,0,0,N/A
2019,10,4,22,30,0,N/A
2019,10,4,23,0,0,N/A
2019,10,4,23,30,0,N/A
2019,10,5,0,0,0,N/A
2019,10,5,0,30,0,N/A
2019,10,5,1,0,0,N/A
2019,10,5,1,30,0,N/A
2019,10,5,2,0,0,N/A
2019,10,5,2,30,0,N/A
2019,10,5,3,0,0,N/A
2019,10,5,3,30,0,N/A
2019,10,5,4,0,0,N/A
2019,10,5,4,30,0,N/A
2019,10,5,5,0,0,N/A
2019,10,5,5,30,1,N/A
2019,10,5,6,0,37,N/A
2019,10,5,6,30,121,N/A
2019,10,5,7,0,203,N/A
2019,10,5,7,30,319,N/A
2019,10,5,8,0,386,N/A
2019,10,5,8,30,496,N/A
2019,10,5,9,0,502,N/A
2019,10,5,9,30,619,N/A
2019,10,5,10,0,691,N/A
2019,10,5,10,30,740,N/A
2019,10,5,11,0,624,N/A
2019,10,5,11,30,642,N/A
2019,10,5,12,0,748,N/A
2019,10,5,12,30,639,N/A
2019,10,5,13,0,562,N/A
2019,10,5,13,30,527,N/A
2019,10,5,14,0,472,N/A
2019,10,5,14,30,468,N/A
2019,10,5,15,0,386,N/A
2019,10,5,15,30,304,N/A
2019,10,5,16,0,207,N/A
2019,10,5,16,30,110,N/A
2019,10,5,17,0,31,N/A
2019,10,5,17,30,0,N/A
2019,10,5,18,0,0,N/A
2019,10,5,18,30,0,N/A
2019,10,5,19,0,0,N/A
2019,10,5,19,30,0,N/A
2019,10,5,20,0,0,N/A
2019,10,5,20,30,0,N/A
2019,10,5,21,0,0,N/A
2019,10,5,21,30,0,N/A
2019,10,5,22,0,0,N/A
2019,10,5,22,30,0,N/A
2019,10,5,23,0,0,N/A
2019,10,5,23,30,0,N/A
2019,10,6,0,0,0,N/A
2019,10,6,0,30,0,N/A
2019,10,6,1,0,0,N/A
2019,10,6,1,30,0,N/A
2019,10,6,2,0,0,N/A
2019,10,6,2,30,0,N/A
2019,10,6,3,0,0,N/A
2019,10,6,3,30,0,N/A
2019,10,6,4,0,0,N/A
2019,10,6,4,30,0,N/A
2019,10,6,5,0,0,N/A
2019,10,6,5,30,1,N/A
2019,10,6,6,0,27,N/A
2019,10,6,6,30,86,N/A
2019,10,6,7,0,153,N/A
2019,10,6,7,30,229,N/A
2019,10,6,8,0,329,N/A
2019,10,6,8,30,418,N/A
2019,10,6,9,0,482,N/A
2019,10,6,9,30,507,N/A
2019,10,6,10,0,530,N/A
2019,10,6,10,30,560,N/A
2019,10,6,11,0,541,N/A
2019,10,6,11,30,657,N/A
2019,10,6,12,0,645,N/A
2019,10,6,12,30,577,N/A
2019,10,6,13,0,576,N/A
2019,10,6,13,30,497,N/A
2019,10,6,14,0,579,N/A
2019,10,6,14,30,366,N/A
2019,10,6,15,0,317,N/A
2019,10,6,15,30,281,N/A
2019,10,6,16,0,203,N/A
2019,10,6,16,30,95,N/A
2019,10,6,17,0,30,N/A
2019,10,6,17,30,0,N/A
2019,10,6,18,0,0,N/A
2019,10,6,18,30,0,N/A
2019,10,6,19,0,0,N/A
2019,10,6,19,30,0,N/A
2019,10,6,20,0,0,N/A
2019,10,6,20,30,0,N/A
2019,10,6,21,0,0,N/A
2019,10,6,21,30,0,N/A
2019,10,6,22,0,0,N/A
2019,10,6,22,30,0,N/A
2019,10,6,23,0,0,N/A
2019,10,6,23,30,0,N/A
2019,10,7,0,0,0,N/A
2019,10,7,0,30,0,N/A
2019,10,7,1,0,0,N/A
2019,10,7,1,30,0,N/A
2019,10,7,2,0,0,N/A
2019,10,7,2,30,0,N/A
2019,10,7,3,0,0,N/A
2019,10,7,3,30,0,N/A
2019,10,7,4,0,0,N/A
2019,10,7,4,30,0,N/A
2019,10,7,5,0,0,N/A
2019,10,7,5,30,2,N/A
2019,10,7,6,0,28,N/A
2019,10,7,6,30,87,N/A
2019,10,7,7,0,201,N/A
2019,10,7,7,30,329,N/A
2019,10,7,8,0,411,N/A
2019,10,7,8,30,521,N/A
2019,10,7,9,0,603,N/A
2019,10,7,9,30,673,N/A
2019,10,7,10,0,729,N/A
2019,10,7,10,30,675,N/A
2019,10,7,11,0,590,N/A
2019,10,7,11,30,533,N/A
2019,10,7,12,0,521,N/A
2019,10,7,12,30,324,N/A
2019,10,7,13,0,245,N/A
2019,10,7,13,30,271,N/A
2019,10,7,14,0,393,N/A
2019,10,7,14,30,467,N/A
2019,10,7,15,0,357,N/A
2019,10,7,15,30,248,N/A
2019,10,7,16,0,147,N/A
2019,10,7,16,30,104,N/A
2019,10,7,17,0,31,N/A
2019,10,7,17,30,0,N/A
2019,10,7,18,0,0,N/A
2019,10,7,18,30,0,N/A
2019,10,7,19,0,0,N/A
2019,10,7,19,30,0,N/A
2019,10,7,20,0,0,N/A
2019,10,7,20,30,0,N/A
2019,10,7,21,0,0,N/A
2019,10,7,21,30,0,N/A
2019,10,7,22,0,0,N/A
2019,10,7,22,30,0,N/A
2019,10,7,23,0,0,N/A
2019,10,7,23,30,0,N/A
2019,10,8,0,0,0,N/A
2019,10,8,0,30,0,N/A
2019,10,8,1,0,0,N/A
2019,10,8,1,30,0,N/A
2019,10,8,2,0,0,N/A
2019,10,8,2,30,0,N/A
2019,10,8,3,0,0,N/A
2019,10,8,3,30,0,N/A
2019,10,8,4,0,0,N/A
2019,10,8,4,30,0,N/A
2019,10,8,5,0,0,N/A
2019,10,8,5,30,0,N/A
2019,10,8,6,0,38,N/A
2019,10,8,6,30,93,N/A
2019,10,8,7,0,128,N/A
2019,10,8,7,30,252,N/A
2019,10,8,8,0,242,N/A
2019,10,8,8,30,429,N/A
2019,10,8,9,0,595,N/A
2019,10,8,9,30,664,N/A
2019,10,8,10,0,720,N/A
2019,10,8,10,30,760,N/A
2019,10,8,11,0,757,N/A
2019,10,8,11,30,704,N/A
2019,10,8,12,0,634,N/A
2019,10,8,12,30,420,N/A
2019,10,8,13,0,396,N/A
2019,10,8,13,30,344,N/A
2019,10,8,14,0,264,N/A
2019,10,8,14,30,285,N/A
2019,10,8,15,0,109,N/A
2019,10,8,15,30,97,N/A
2019,10,8,16,0,91,N/A
2019,10,8,16,30,39,N/A
2019,10,8,17,0,14,N/A
2019,10,8,17,30,0,N/A
2019,10,8,18,0,0,N/A
2019,10,8,18,30,0,N/A
2019,10,8,19,0,0,N/A
2019,10,8,19,30,0,N/A
2019,10,8,20,0,0,N/A
2019,10,8,20,30,0,N/A
2019,10,8,21,0,0,N/A
2019,10,8,21,30,0,N/A
2019,10,8,22,0,0,N/A
2019,10,8,22,30,0,N/A
2019,10,8,23,0,0,N/A
2019,10,8,23,30,0,N/A
2019,10,9,0,0,0,N/A
2019,10,9,0,30,0,N/A
2019,10,9,1,0,0,N/A
2019,10,9,1,30,0,N/A
2019,10,9,2,0,0,N/A
2019,10,9,2,30,0,N/A
2019,10,9,3,0,0,N/A
2019,10,9,3,30,0,N/A
2019,10,9,4,0,0,N/A
2019,10,9,4,30,0,N/A
2019,10,9,5,0,0,N/A
2019,10,9,5,30,0,N/A
2019,10,9,6,0,36,N/A
2019,10,9,6,30,78,N/A
2019,10,9,7,0,73,N/A
2019,10,9,7,30,62,N/A
2019,10,9,8,0,67,N/A
2019,10,9,8,30,140,N/A
2019,10,9,9,0,221,N/A
2019,10,9,9,30,308,N/A
2019,10,9,10,0,420,N/A
2019,10,9,10,30,472,N/A
2019,10,9,11,0,398,N/A
2019,10,9,11,30,430,N/A
2019,10,9,12,0,477,N/A
2019,10,9,12,30,494,N/A
2019,10,9,13,0,677,N/A
2019,10,9,13,30,643,N/A
2019,10,9,14,0,334,N/A
2019,10,9,14,30,320,N/A
2019,10,9,15,0,366,N/A
2019,10,9,15,30,296,N/A
2019,10,9,16,0,181,N/A
2019,10,9,16,30,100,N/A
2019,10,9,17,0,24,N/A
2019,10,9,17,30,0,N/A
2019,10,9,18,0,0,N/A
2019,10,9,18,30,0,N/A
2019,10,9,19,0,0,N/A
2019,10,9,19,30,0,N/A
2019,10,9,20,0,0,N/A
2019,10,9,20,30,0,N/A
2019,10,9,21,0,0,N/A
2019,10,9,21,30,0,N/A
2019,10,9,22,0,0,N/A
2019,10,9,22,30,0,N/A
2019,10,9,23,0,0,N/A
2019,10,9,23,30,0,N/A
2019,10,10,0,0,0,N/A
2019,10,10,0,30,0,N/A
2019,10,10,1,0,0,N/A
2019,10,10,1,30,0,N/A
2019,10,10,2,0,0,N/A
2019,10,10,2,30,0,N/A
2019,10,10,3,0,0,N/A
2019,10,10,3,30,0,N/A
2019,10,10,4,0,0,N/A
2019,10,10,4,30,0,N/A
2019,10,10,5,0,0,N/A
2019,10,10,5,30,0,N/A
2019,10,10,6,0,36,N/A
2019,10,10,6,30,119,N/A
